miRNA	Metabolite	coef_Endo3
hsa-miR-342-5p	N-Oleoyl Taurine	-0.281203526
hsa-miR-361-5p	N-Oleoyl Taurine	-0.221347271
hsa-miR-374a-5p	N-Oleoyl Taurine	-0.323293556
hsa-miR-374b-5p	N-Oleoyl Taurine	-0.41725125
hsa-miR-409-5p	N-Oleoyl Taurine	-0.421050899
hsa-miR-424-3p	N-Oleoyl Taurine	-0.183222603
hsa-miR-425-3p	N-Oleoyl Taurine	-0.183714943
hsa-miR-425-5p	N-Oleoyl Taurine	-0.170239974
hsa-miR-4446-3p	N-Oleoyl Taurine	-0.275764093
hsa-miR-483-5p	N-Oleoyl Taurine	-0.247239085
hsa-miR-494-3p	N-Oleoyl Taurine	-0.396867714
hsa-miR-505-5p	N-Oleoyl Taurine	-0.480969831
hsa-miR-574-5p	N-Oleoyl Taurine	-0.2885751
hsa-miR-589-5p	N-Oleoyl Taurine	-0.217619018
hsa-miR-628-3p	N-Oleoyl Taurine	-0.210216335
hsa-miR-654-3p	N-Oleoyl Taurine	-0.145688075
hsa-miR-664a-5p	N-Oleoyl Taurine	-0.490708038
hsa-miR-671-3p	N-Oleoyl Taurine	-0.410262755
hsa-miR-941	N-Oleoyl Taurine	-0.462384255
hsa-let-7a-3p	nonadecanoate	0.291259565
hsa-let-7b-5p	nonadecanoate	0.10598621
hsa-let-7c-5p	nonadecanoate	0.235805449
hsa-miR-100-5p	nonadecanoate	-0.150218323
hsa-miR-10399-3p	nonadecanoate	0.516803267
hsa-miR-10399-5p	nonadecanoate	0.396510879
hsa-miR-10527-5p	nonadecanoate	0.402017978
hsa-miR-10a-5p	nonadecanoate	-0.193832583
hsa-miR-10b-5p	nonadecanoate	-0.176037656
hsa-miR-11400	nonadecanoate	0.13964159
hsa-miR-1180-3p	nonadecanoate	0.530079193
hsa-miR-125a-3p	nonadecanoate	0.514380569
hsa-miR-1273h-3p	nonadecanoate	0.392574952
hsa-miR-1290	nonadecanoate	-0.073881157
hsa-miR-1292-5p	nonadecanoate	0.150206179
hsa-miR-1307-3p	nonadecanoate	0.462068947
hsa-miR-130a-3p	nonadecanoate	0.196421904
hsa-miR-130b-5p	nonadecanoate	0.298831511
hsa-miR-134-5p	nonadecanoate	0.390265883
hsa-miR-136-3p	nonadecanoate	0.363983494
hsa-miR-371b-5p	methionine sulfoxide	0.023719439
hsa-miR-139-3p	nonadecanoate	0.093997387
hsa-miR-142-3p	nonadecanoate	0.596089639
hsa-miR-1468-5p	nonadecanoate	0.238274123
hsa-miR-155-5p	nonadecanoate	0.360999894
hsa-miR-15a-5p	nonadecanoate	0.089739192
hsa-miR-15b-3p	nonadecanoate	0.415925161
hsa-miR-371b-5p	N6-methyllysine	-0.58496244
hsa-miR-15b-5p	nonadecanoate	0.360492732
hsa-miR-181a-2-3p	nonadecanoate	0.465305652
hsa-miR-181a-3p	nonadecanoate	0.377856417
hsa-miR-1843	nonadecanoate	0.249400829
hsa-miR-371b-5p	SDMA	-0.531500074
hsa-miR-185-5p	nonadecanoate	0.193909264
hsa-miR-1908-5p	nonadecanoate	0.379263724
hsa-miR-193b-5p	nonadecanoate	0.330080913
hsa-miR-199a-3pXhsa-miR-199b-3p	nonadecanoate	0.160101689
hsa-miR-199a-5p	nonadecanoate	0.207530512
hsa-miR-19a-3p	nonadecanoate	0.376185426
hsa-miR-200c-3p	nonadecanoate	0.405155156
hsa-miR-21-3p	nonadecanoate	0.286943522
hsa-miR-214-3p	nonadecanoate	0.172743575
hsa-miR-221-3p	nonadecanoate	0.177909931
hsa-miR-224-5p	nonadecanoate	0.142864691
hsa-miR-22-5p	nonadecanoate	0.250305064
hsa-miR-23a-3p	nonadecanoate	0.050728652
hsa-miR-23b-5p	nonadecanoate	0.188541438
hsa-miR-28-5p	nonadecanoate	0.206230191
hsa-miR-29b-3p	nonadecanoate	0.458048216
hsa-miR-30b-5p	nonadecanoate	0.345698842
hsa-miR-30e-5p	nonadecanoate	0.0622369
hsa-miR-323a-3p	nonadecanoate	0.624851217
hsa-miR-323b-3p	nonadecanoate	0.166564636
hsa-miR-329-3p	nonadecanoate	0.344518396
hsa-miR-331-5p	nonadecanoate	0.580596506
hsa-miR-339-3p	nonadecanoate	0.439141388
hsa-miR-339-5p	nonadecanoate	0.469740609
hsa-miR-340-3p	nonadecanoate	0.434249553
hsa-miR-340-5p	nonadecanoate	0.231857363
hsa-miR-345-5p	nonadecanoate	0.069805847
hsa-miR-3605-5p	nonadecanoate	0.1019261
hsa-miR-361-3p	nonadecanoate	0.170992015
hsa-miR-3688-3p	nonadecanoate	0.4474955
hsa-miR-374b-5p	nonadecanoate	0.29237939
hsa-miR-379-5p	nonadecanoate	0.592263421
hsa-miR-409-3p	nonadecanoate	0.245830341
hsa-miR-411-3p	nonadecanoate	0.311431012
hsa-miR-411-5p	nonadecanoate	0.323627552
hsa-miR-421	nonadecanoate	0.386847599
hsa-miR-425-5p	nonadecanoate	0.036894207
hsa-miR-432-5p	nonadecanoate	0.392319223
hsa-miR-433-3p	nonadecanoate	0.437531519
hsa-miR-4446-3p	nonadecanoate	0.050043819
hsa-miR-454-5p	nonadecanoate	0.328386474
hsa-miR-4659a-3p	nonadecanoate	0.348579966
hsa-miR-4677-3p	nonadecanoate	0.183550066
hsa-miR-4732-5p	nonadecanoate	0.31029252
hsa-miR-485-5p	nonadecanoate	0.102148343
hsa-miR-493-3p	nonadecanoate	0.220472524
hsa-miR-494-3p	nonadecanoate	0.328644798
hsa-miR-495-3p	nonadecanoate	0.56668547
hsa-miR-5010-5p	nonadecanoate	0.141969208
hsa-miR-505-3p	nonadecanoate	0.416896164
hsa-miR-532-5p	nonadecanoate	0.244632423
hsa-miR-374a-5p	Aspartic acid	0.524977789
hsa-miR-543	nonadecanoate	0.272900323
hsa-miR-548av-5pXhsa-miR-548k	nonadecanoate	0.207811436
hsa-miR-550a-3-5p	nonadecanoate	0.495981308
hsa-miR-574-3p	nonadecanoate	0.523847193
hsa-miR-576-5p	nonadecanoate	0.559201794
hsa-miR-577	nonadecanoate	0.339792281
hsa-miR-605-3p	nonadecanoate	0.202103109
hsa-miR-625-3p	nonadecanoate	0.275256521
hsa-miR-628-3p	nonadecanoate	0.017013798
hsa-miR-629-5p	nonadecanoate	0.157208056
hsa-miR-652-3p	nonadecanoate	0.22644443
hsa-miR-654-3p	nonadecanoate	0.239404298
hsa-miR-654-5p	nonadecanoate	0.223874801
hsa-miR-664a-5p	nonadecanoate	0.150701958
hsa-miR-6815-5p	nonadecanoate	0.457547895
hsa-miR-6852-5p	nonadecanoate	0.077930127
hsa-miR-374a-5p	Anthranilic acid	0.031057762
hsa-miR-744-5p	nonadecanoate	0.218788334
hsa-miR-7-5p	nonadecanoate	0.354174002
hsa-miR-766-3p	nonadecanoate	0.159268421
hsa-miR-766-5p	nonadecanoate	0.366703981
hsa-miR-374a-5p	11-HDoHE	0.106029984
hsa-miR-374a-5p	adrenate	0.021263967
hsa-miR-769-5p	nonadecanoate	0.186623557
hsa-miR-7706	nonadecanoate	0.654135327
hsa-miR-889-3p	nonadecanoate	0.41637769
hsa-miR-92b-5p	nonadecanoate	0.625878377
hsa-miR-942-5p	nonadecanoate	0.361441173
hsa-miR-95-3p	nonadecanoate	0.491280982
hsa-miR-98-5p	nonadecanoate	0.285951037
hsa-miR-143-3p	N-Palmitoyl Taurine	-0.129558192
hsa-miR-181d-5p	N-Palmitoyl Taurine	-0.26801986
hsa-miR-374a-5p	hypoxanthine	0.021075968
hsa-miR-222-3p	N-Palmitoyl Taurine	0.25520798
hsa-miR-320b	N-Palmitoyl Taurine	0.12277035
hsa-miR-320c	N-Palmitoyl Taurine	0.087832631
hsa-miR-4732-3p	N-Palmitoyl Taurine	0.483296662
hsa-miR-664a-5p	N-Palmitoyl Taurine	-0.266311475
hsa-let-7c-5p	oleate	0.226746595
hsa-let-7f-5p	oleate	0.167287236
hsa-miR-374a-5p	Cer(d18:1/24:1)	0.045818436
hsa-miR-374a-5p	xanthosine	0.008015371
hsa-miR-100-5p	oleate	-0.223683492
hsa-miR-374a-5p	LPC(18:3)	-0.132937733
hsa-miR-374a-5p	hypoxanthine	0.068692461
hsa-miR-10399-5p	oleate	0.607124759
hsa-miR-10a-5p	oleate	-0.229843399
hsa-miR-374a-5p	salicylate	0.031336219
hsa-miR-1180-3p	oleate	0.698030839
hsa-miR-125a-3p	oleate	0.446318474
hsa-miR-126-3p	oleate	0.07642047
hsa-miR-1307-3p	oleate	0.447560115
hsa-miR-130b-5p	oleate	0.341092118
hsa-miR-142-3p	oleate	0.742552787
hsa-miR-1468-5p	oleate	0.483112092
hsa-miR-15a-5p	oleate	0.220868623
hsa-miR-374b-5p	15-HETE	0.10229676
hsa-miR-15b-5p	oleate	0.632192079
hsa-miR-185-5p	oleate	0.237674285
hsa-miR-1908-5p	oleate	0.482815857
hsa-miR-199a-3pXhsa-miR-199b-3p	oleate	0.258709321
hsa-miR-21-3p	oleate	0.493344154
hsa-miR-221-3p	oleate	0.319589247
hsa-miR-222-3p	oleate	0.23239426
hsa-miR-22-5p	oleate	0.501073773
hsa-miR-2355-5p	oleate	0.615987095
hsa-miR-29b-3p	oleate	0.498705008
hsa-miR-30c-5p	oleate	0.18177119
hsa-miR-30d-5p	oleate	0.085784237
hsa-miR-30e-5p	oleate	0.190273789
hsa-miR-323a-3p	oleate	0.859922343
hsa-miR-323b-3p	oleate	0.393031683
hsa-miR-331-3p	oleate	0.55854549
hsa-miR-339-5p	oleate	0.759419813
hsa-miR-375-3p	Xanthurenic acid	0.0271454
hsa-miR-340-3p	oleate	0.42046293
hsa-miR-375-3p	stearate	-0.059514889
hsa-miR-345-5p	oleate	0.406232834
hsa-miR-379-5p	oleate	0.791830081
hsa-miR-409-3p	oleate	0.317356751
hsa-miR-432-5p	oleate	0.710938173
hsa-miR-433-3p	oleate	0.52542933
hsa-miR-4677-3p	oleate	0.40899644
hsa-miR-485-5p	oleate	0.160560829
hsa-miR-495-3p	oleate	0.676382537
hsa-miR-505-3p	oleate	0.720192604
hsa-miR-576-5p	oleate	0.649399177
hsa-miR-577	oleate	0.251908591
hsa-miR-584-5p	oleate	0.31277734
hsa-miR-654-5p	oleate	0.246777964
hsa-miR-766-5p	oleate	0.522101828
hsa-miR-375-3p	valine	0.027385758
hsa-miR-375-3p	fructose/glucose/galactose	-0.031539965
hsa-miR-7706	oleate	0.772970906
hsa-miR-889-3p	oleate	0.437410512
hsa-miR-92a-3p	oleate	0.126035899
hsa-miR-99a-5p	oleate	-0.136010414
hsa-let-7a-5p	oleoyl glycine	0.104356814
hsa-let-7e-5p	oleoyl glycine	0.320085438
hsa-let-7f-5p	oleoyl glycine	0.128305259
hsa-miR-100-5p	oleoyl glycine	-0.080600219
hsa-miR-1287-5p	oleoyl glycine	0.367590479
hsa-miR-1292-5p	oleoyl glycine	0.245076032
hsa-miR-144-5p	oleoyl glycine	0.295548863
hsa-miR-21-3p	oleoyl glycine	0.320075279
hsa-miR-378a-3p	Arachidonic acid	0.038484826
hsa-miR-30e-5p	oleoyl glycine	0.041426623
hsa-miR-345-5p	oleoyl glycine	0.305982171
hsa-miR-378a-3p	oleoyl glycine	0.090693045
hsa-miR-379-5p	oleoyl glycine	0.222908597
hsa-miR-409-3p	oleoyl glycine	0.210790769
hsa-miR-378a-3p	arachidonate	0.08251472
hsa-miR-423-3p	oleoyl glycine	0.190962714
hsa-miR-4286	oleoyl glycine	0.319446297
hsa-miR-4732-3p	oleoyl glycine	0.267312886
hsa-miR-5010-5p	oleoyl glycine	0.240992902
hsa-miR-502-3p	oleoyl glycine	0.334551497
hsa-miR-505-3p	oleoyl glycine	0.447733037
hsa-miR-576-5p	oleoyl glycine	0.258994342
hsa-miR-584-5p	oleoyl glycine	0.288352023
hsa-miR-629-5p	oleoyl glycine	0.376166814
hsa-miR-7-5p	oleoyl glycine	0.331223377
hsa-miR-766-3p	oleoyl glycine	0.333556787
hsa-miR-378a-3p	azelate	-0.002585607
hsa-miR-1271-5p	Oleoyl Leucine	-0.044728759
hsa-miR-128-3p	Oleoyl Leucine	-0.068056675
hsa-miR-378a-3p	sebacate	-0.106245471
hsa-miR-378a-3p	10-HDoHE/14-HDoHE	0.085003576
hsa-miR-30c-5p	Oleoyl Leucine	-0.093876926
hsa-miR-378a-3p	PE(P-38:4)/PE(O-38:5)	0.022099912
hsa-miR-378a-3p	palmitoyl-EA	-0.060224479
hsa-miR-3605-5p	Oleoyl Leucine	-0.343340745
hsa-miR-3615	Oleoyl Leucine	-0.115362959
hsa-miR-483-5p	Oleoyl Leucine	-0.235817908
hsa-miR-574-5p	Oleoyl Leucine	-0.213669835
hsa-miR-589-5p	Oleoyl Leucine	-0.059158586
hsa-miR-664a-5p	Oleoyl Leucine	-0.05879074
hsa-miR-941	Oleoyl Leucine	-0.054790106
hsa-let-7a-5p	Oleoyl Serine	0.142030478
hsa-miR-125b-5p	Oleoyl Serine	-0.039153566
hsa-miR-378i	pyroglutamic acid	-0.001442312
hsa-miR-1271-5p	Oleoyl Serine	-0.09737771
hsa-miR-199a-5p	Oleoyl Serine	-0.117570117
hsa-miR-379-5p	Oleoyl Serine	0.321204474
hsa-miR-576-5p	Oleoyl Serine	0.198572528
hsa-miR-625-3p	Oleoyl Serine	0.363505739
hsa-miR-7706	Oleoyl Serine	0.481541491
hsa-miR-100-5p	oleoyl-EA	-0.116519109
hsa-miR-103a-3p	oleoyl-EA	0.101342071
hsa-miR-126-3p	oleoyl-EA	0.07753907
hsa-miR-1287-5p	oleoyl-EA	0.393894447
hsa-miR-151a-5pXhsa-miR-151b	oleoyl-EA	0.074655534
hsa-miR-15b-5p	oleoyl-EA	0.396398219
hsa-miR-1908-5p	oleoyl-EA	0.27364628
hsa-miR-221-3p	oleoyl-EA	0.125699139
hsa-miR-222-3p	oleoyl-EA	0.207319112
hsa-miR-30e-5p	oleoyl-EA	0.056097741
hsa-miR-320a-3p	oleoyl-EA	0.041069822
hsa-miR-411-5p	oleoyl-EA	0.528848391
hsa-miR-432-5p	oleoyl-EA	0.515460004
hsa-miR-4433b-5p	oleoyl-EA	0.376423886
hsa-miR-4677-3p	oleoyl-EA	0.33216441
hsa-miR-495-3p	oleoyl-EA	0.377420837
hsa-miR-502-3p	oleoyl-EA	0.310561947
hsa-miR-505-3p	oleoyl-EA	0.320893961
hsa-miR-576-3p	oleoyl-EA	0.415518267
hsa-miR-584-5p	oleoyl-EA	0.173203415
hsa-miR-766-5p	oleoyl-EA	0.229041824
hsa-miR-99a-5p	oleoyl-EA	-0.05215309
hsa-miR-122-5p	ornithine	-0.130793727
hsa-miR-128-3p	ornithine	-0.200718869
hsa-miR-141-3p	ornithine	-0.605500353
hsa-miR-142-3p	ornithine	-0.449468623
hsa-miR-181d-5p	ornithine	-0.3322414
hsa-miR-200a-3p	ornithine	-0.557535689
hsa-miR-21-5p	ornithine	-0.060089506
hsa-miR-379-5p	Aspartic acid	0.038386975
hsa-miR-27b-3p	ornithine	-0.066407186
hsa-miR-335-3p	ornithine	-0.349782762
hsa-miR-3605-3p	ornithine	-0.161751203
hsa-miR-361-3p	ornithine	-0.117107872
hsa-miR-363-3p	ornithine	-0.25888561
hsa-miR-365a-3pXhsa-miR-365b-3p	ornithine	-0.391508684
hsa-miR-379-5p	PC(40:9)	-0.001619683
hsa-miR-371b-5p	ornithine	-0.521180481
hsa-miR-410-3p	ornithine	-0.327296549
hsa-miR-484	ornithine	-0.045392361
hsa-miR-654-5p	ornithine	-0.550735695
hsa-miR-766-5p	ornithine	-0.409073689
hsa-miR-885-5p	ornithine	-0.232314419
hsa-miR-22-3p	Orotic acid	-0.099746073
hsa-miR-26a-5p	Orotic acid	0.098122997
hsa-miR-320b	Orotic acid	-0.137936548
hsa-miR-4738-3p	Orotic acid	-0.208381099
hsa-miR-500a-3p	Orotic acid	-0.189071231
hsa-miR-500b-3p	Orotic acid	-0.480243833
hsa-miR-501-3p	Orotic acid	-0.272677894
hsa-miR-96-5p	Orotic acid	-0.168946682
hsa-let-7a-3p	Oxalic acid	-0.365518372
hsa-let-7g-5p	Oxalic acid	-0.109910089
hsa-miR-100-5p	Oxalic acid	0.120324257
hsa-miR-10527-5p	Oxalic acid	-0.298483885
hsa-miR-106b-5p	Oxalic acid	-0.250825605
hsa-miR-107	Oxalic acid	-0.3924731
hsa-miR-379-5p	5-Oxo-ETE	0.769204392
hsa-miR-379-5p	thiamine	-0.687770427
hsa-miR-10a-5p	Oxalic acid	0.105199286
hsa-miR-10b-5p	Oxalic acid	0.092796826
hsa-miR-125a-5p	Oxalic acid	0.085849893
hsa-miR-126-5p	Oxalic acid	-0.065046231
hsa-miR-128-3p	Oxalic acid	-0.162183927
hsa-miR-1292-5p	Oxalic acid	-0.43455128
hsa-miR-1307-3p	Oxalic acid	-0.235099411
hsa-miR-130a-3p	Oxalic acid	-0.548707843
hsa-miR-130b-5p	Oxalic acid	-0.04567704
hsa-miR-139-3p	Oxalic acid	-0.172037673
hsa-miR-142-3p	Oxalic acid	-0.165621232
hsa-miR-144-3p	Oxalic acid	-0.192134399
hsa-miR-145-3p	Oxalic acid	-0.007442603
hsa-miR-1468-5p	Oxalic acid	-0.289345961
hsa-miR-146a-5p	Oxalic acid	-0.044392966
hsa-miR-148a-5p	Oxalic acid	-0.423656805
hsa-miR-150-5p	Oxalic acid	-0.109627934
hsa-miR-151a-5pXhsa-miR-151b	Oxalic acid	-0.007488106
hsa-miR-16-5p	Oxalic acid	-0.118943464
hsa-miR-181a-5p	Oxalic acid	-0.168228604
hsa-miR-181c-3p	Oxalic acid	-0.237567691
hsa-miR-382-5p	Aspartic acid	0.02660671
hsa-miR-185-5p	Oxalic acid	-0.069252025
hsa-miR-193b-5p	Oxalic acid	-0.223197583
hsa-miR-199a-3pXhsa-miR-199b-3p	Oxalic acid	-0.10847153
hsa-miR-19a-3p	Oxalic acid	-0.354818374
hsa-miR-204-5p	Oxalic acid	-0.133651435
hsa-miR-29b-3p	Oxalic acid	-0.358352418
hsa-miR-30c-5p	Oxalic acid	-0.047281275
hsa-miR-382-5p	taurine	0.115289344
hsa-miR-323b-3p	Oxalic acid	-0.30706028
hsa-miR-32-5p	Oxalic acid	-0.412248778
hsa-miR-329-3p	Oxalic acid	-0.280816877
hsa-miR-345-5p	Oxalic acid	-0.268574473
hsa-miR-363-3p	Oxalic acid	-0.094467736
hsa-miR-3688-3p	Oxalic acid	-0.462987564
hsa-miR-375-3p	Oxalic acid	-0.022602687
hsa-miR-379-5p	Oxalic acid	-0.428448249
hsa-miR-382-5p	Oxalic acid	-0.380227807
hsa-miR-410-3p	Oxalic acid	-0.45186511
hsa-miR-411-3p	Oxalic acid	-0.300371641
hsa-miR-424-3p	Oxalic acid	-0.191336498
hsa-miR-425-3p	Oxalic acid	-0.190800231
hsa-miR-425-5p	Oxalic acid	-0.188509125
hsa-miR-4433b-3p	Oxalic acid	-0.217363456
hsa-miR-4732-5p	Oxalic acid	-0.365999017
hsa-miR-493-3p	Oxalic acid	-0.476389882
hsa-miR-495-3p	Oxalic acid	-0.380283992
hsa-miR-501-3p	Oxalic acid	0.246469546
hsa-miR-505-5p	Oxalic acid	-0.094926039
hsa-miR-543	Oxalic acid	-0.557779202
hsa-miR-629-5p	Oxalic acid	-0.30852264
hsa-miR-652-3p	Oxalic acid	-0.426479648
hsa-miR-656-3p	Oxalic acid	-0.412242796
hsa-miR-660-5p	Oxalic acid	-0.071630882
hsa-miR-7706	Oxalic acid	-0.333729026
hsa-miR-95-3p	Oxalic acid	-0.444444076
hsa-miR-99a-5p	Oxalic acid	0.175189008
hsa-miR-99b-5p	Oxalic acid	0.233360511
hsa-miR-126-3p	Oxaloacetic acid	0.016803885
hsa-miR-146a-5p	Oxaloacetic acid	0.072054489
hsa-miR-23a-3p	Oxaloacetic acid	0.062256078
hsa-miR-23b-5p	Oxaloacetic acid	-0.298908718
hsa-miR-26a-5p	Oxaloacetic acid	0.060415157
hsa-miR-27a-3p	Oxaloacetic acid	0.09207786
hsa-miR-320b	Oxaloacetic acid	-0.139302207
hsa-miR-320c	Oxaloacetic acid	-0.161060076
hsa-miR-342-3p	Oxaloacetic acid	0.087488073
hsa-miR-423-5p	Oxaloacetic acid	-0.091916299
hsa-miR-92b-5p	Oxaloacetic acid	-0.530371161
hsa-miR-142-3p	oxypurinol	0.441074581
hsa-miR-191-5p	oxypurinol	-0.163149678
hsa-miR-2110	oxypurinol	-0.454018692
hsa-miR-2355-5p	oxypurinol	0.264319521
hsa-miR-30a-5p	oxypurinol	0.235899272
hsa-miR-320a-3p	oxypurinol	0.076117627
hsa-miR-375-3p	oxypurinol	-0.053474479
hsa-miR-500b-3p	oxypurinol	-0.109526391
hsa-let-7c-5p	palmitate	0.261749723
hsa-miR-100-5p	palmitate	-0.264149715
hsa-miR-1180-3p	palmitate	0.761906273
hsa-miR-126-3p	palmitate	0.098902183
hsa-miR-1287-5p	palmitate	0.479743173
hsa-miR-1307-3p	palmitate	0.526467038
hsa-miR-130b-5p	palmitate	0.350414185
hsa-miR-148b-3p	palmitate	0.193998912
hsa-miR-152-3p	palmitate	0.109497022
hsa-miR-155-5p	palmitate	0.635661397
hsa-miR-15a-5p	palmitate	0.46608043
hsa-miR-15b-5p	palmitate	0.619544377
hsa-miR-1908-5p	palmitate	0.56831329
hsa-miR-199a-3pXhsa-miR-199b-3p	palmitate	0.304139049
hsa-miR-199a-5p	palmitate	0.256350705
hsa-miR-21-3p	palmitate	0.646594179
hsa-miR-409-3p	creatinine	-0.015865566
hsa-miR-221-3p	palmitate	0.339413431
hsa-miR-224-5p	palmitate	0.297202545
hsa-miR-23b-3p	palmitate	0.307840673
hsa-miR-29b-3p	palmitate	0.633625943
hsa-miR-30c-5p	palmitate	0.184515995
hsa-miR-30e-5p	palmitate	0.166430884
hsa-miR-323b-3p	palmitate	0.47825028
hsa-miR-331-3p	palmitate	0.474739789
hsa-miR-335-3p	palmitate	0.206345462
hsa-miR-335-5p	palmitate	0.328033228
hsa-miR-339-3p	palmitate	0.65110305
hsa-miR-339-5p	palmitate	0.898132034
hsa-miR-340-3p	palmitate	0.481858326
hsa-miR-340-5p	palmitate	0.349992584
hsa-miR-361-3p	palmitate	0.529086211
hsa-miR-3688-3p	palmitate	0.591867534
hsa-miR-374a-3p	palmitate	0.726331281
hsa-miR-409-3p	palmitate	0.329709162
hsa-miR-411-5p	palmitate	0.463777026
hsa-miR-423-3p	palmitate	0.156239716
hsa-miR-432-5p	palmitate	0.708550625
hsa-miR-433-3p	palmitate	0.494188185
hsa-miR-409-5p	stearate	-0.018195248
hsa-miR-4659b-3p	palmitate	0.550593934
hsa-miR-4662a-5p	palmitate	0.671295117
hsa-miR-4677-3p	palmitate	0.591829077
hsa-miR-503-5p	palmitate	0.638043796
hsa-miR-505-3p	palmitate	0.700870409
hsa-miR-576-5p	palmitate	0.610419469
hsa-miR-577	palmitate	0.47354161
hsa-miR-584-5p	palmitate	0.322465719
hsa-miR-605-3p	palmitate	0.318286527
hsa-miR-615-3p	palmitate	0.307974863
hsa-miR-629-5p	palmitate	0.316301703
hsa-miR-654-3p	palmitate	0.247542182
hsa-miR-654-5p	palmitate	0.271691861
hsa-miR-766-3p	palmitate	0.648271871
hsa-miR-889-3p	palmitate	0.521323355
hsa-miR-92a-3p	palmitate	0.152163513
hsa-miR-92b-5p	palmitate	0.793914718
hsa-let-7c-5p	Palmitic acid	0.227000305
hsa-miR-100-5p	Palmitic acid	-0.221861677
hsa-miR-125b-1-3p	Palmitic acid	0.38885325
hsa-miR-1307-3p	Palmitic acid	0.468090015
hsa-miR-152-3p	Palmitic acid	0.124563474
hsa-miR-181d-5p	Palmitic acid	-0.265646941
hsa-miR-21-3p	Palmitic acid	0.518526254
hsa-miR-29b-3p	Palmitic acid	0.360000832
hsa-miR-30e-5p	Palmitic acid	0.136561852
hsa-miR-339-5p	Palmitic acid	0.598420104
hsa-miR-433-3p	Palmitic acid	0.363222394
hsa-miR-502-3p	Palmitic acid	0.375105397
hsa-miR-505-3p	Palmitic acid	0.434555054
hsa-miR-577	Palmitic acid	0.363406813
hsa-miR-629-5p	Palmitic acid	0.291814331
hsa-miR-889-3p	Palmitic acid	0.246524623
hsa-miR-92b-5p	Palmitic acid	0.545234234
hsa-let-7a-5p	palmitoleate	0.194134582
hsa-miR-150-5p	palmitoleate	-0.12249331
hsa-miR-152-3p	palmitoleate	0.2091422
hsa-miR-339-5p	palmitoleate	0.736882749
hsa-miR-4732-3p	palmitoleate	0.515349132
hsa-miR-411-3p	Aspartic acid	0.132580171
hsa-miR-505-3p	palmitoleate	0.643023898
hsa-miR-584-5p	palmitoleate	0.324868204
hsa-miR-654-5p	palmitoleate	0.310743433
hsa-miR-766-5p	palmitoleate	0.651803424
hsa-miR-889-3p	palmitoleate	0.501655129
hsa-miR-92a-3p	palmitoleate	0.09671942
hsa-miR-181d-5p	palmitoyl-EA	-0.611656813
hsa-miR-27a-5p	palmitoyl-EA	-0.499918277
hsa-miR-29a-3p	palmitoyl-EA	0.165189701
hsa-miR-30e-5p	palmitoyl-EA	0.034420594
hsa-miR-433-3p	palmitoyl-EA	-0.458422659
hsa-miR-4433b-5p	palmitoyl-EA	0.241292897
hsa-miR-5010-5p	palmitoyl-EA	0.450303064
hsa-miR-502-3p	palmitoyl-EA	0.350139021
hsa-miR-671-3p	palmitoyl-EA	-0.582217835
hsa-miR-92b-3p	palmitoyl-EA	0.073327392
hsa-miR-100-5p	palmitoylethanolamide	-0.067413335
hsa-miR-103a-3p	palmitoylethanolamide	0.034135179
hsa-miR-126-3p	palmitoylethanolamide	0.070155754
hsa-miR-1287-5p	palmitoylethanolamide	0.384895539
hsa-miR-151a-5pXhsa-miR-151b	palmitoylethanolamide	0.09577376
hsa-miR-15b-5p	palmitoylethanolamide	0.342697517
hsa-miR-1908-5p	palmitoylethanolamide	0.249523198
hsa-miR-21-3p	palmitoylethanolamide	0.526858899
hsa-miR-221-3p	palmitoylethanolamide	0.180891133
hsa-miR-221-5p	palmitoylethanolamide	0.194388125
hsa-miR-222-3p	palmitoylethanolamide	0.194302197
hsa-miR-30d-5p	palmitoylethanolamide	0.010862843
hsa-miR-30e-5p	palmitoylethanolamide	0.129142412
hsa-miR-411-5p	palmitoylethanolamide	0.405547603
hsa-miR-423-3p	palmitoylethanolamide	0.114747115
hsa-miR-4677-3p	palmitoylethanolamide	0.16449588
hsa-miR-493-3p	palmitoylethanolamide	0.362733211
hsa-miR-495-3p	palmitoylethanolamide	0.359962963
hsa-miR-5010-5p	palmitoylethanolamide	0.452882601
hsa-miR-502-3p	palmitoylethanolamide	0.398366926
hsa-miR-576-5p	palmitoylethanolamide	0.152801684
hsa-miR-411-3p	Cholic acid	-0.661684423
hsa-miR-411-3p	2-Aminoadipic acid	-0.711526261
hsa-miR-577	palmitoylethanolamide	0.446624522
hsa-miR-584-5p	palmitoylethanolamide	0.196959958
hsa-miR-605-3p	palmitoylethanolamide	0.503500989
hsa-miR-7976	palmitoylethanolamide	0.368048433
hsa-miR-95-3p	palmitoylethanolamide	0.306023703
hsa-let-7e-5p	pantothenate	-0.15167352
hsa-miR-10399-3p	pantothenate	-0.296612587
hsa-miR-103a-3p	pantothenate	-0.024751394
hsa-miR-10527-5p	pantothenate	-0.288379767
hsa-miR-106b-3p	pantothenate	-0.09901438
hsa-miR-10b-3p	pantothenate	-0.415498093
hsa-miR-122-5p	pantothenate	-0.05633742
hsa-miR-125a-5p	pantothenate	0.133190458
hsa-miR-126-5p	pantothenate	-0.214214166
hsa-miR-144-3p	pantothenate	-0.135087759
hsa-miR-145-3p	pantothenate	-0.222958391
hsa-miR-148a-5p	pantothenate	-0.310515642
hsa-miR-150-5p	pantothenate	-0.201394592
